group,Dialister,Acidaminococcus,Clostridium_XI,Catenibacterium,Rothia,Anaerostipes,Paraeggerthella,Anaerotruncus,Coprobacillus,Treponema,Serratia,Senegalimassilia,Alloscardovia,Parabacteroides,Holdemania,Ruminococcus2,Comamonas,Erysipelotrichaceae_incertae_sedis,Roseburia,Coprococcus,Pseudomonas,Bulleidia,Sphingobium,Lactococcus,Corynebacterium,Lactobacillus,Catonella,Novosphingobium,Oceanobacillus,Lachnoanaerobaculum,Sphingomonas,Olsenella,Fusobacterium,Vibrionimonas,Collinsella,Enterococcus,Anaerosporobacter,Atopobium,Enterobacter,Dorea,Pseudobutyrivibrio,Gardnerella,Vagococcus,Herbaspirillum,Adlercreutzia,Schlegelella,Methanobrevibacter,Leptotrichia,Aggregatibacter,Burkholderia,Propionibacterium,Peptostreptococcus,Clostridium_III,Haemophilus,Eikenella,Kluyvera,Clostridium_XVIII,Clostridium_XlVb,Leuconostoc,Succinivibrio,Pseudoflavonifractor,Weissella,Mobilitalea,Howardella,Parvimonas,Holdemanella,Ruminococcus,Hydrogenophaga,Asaccharobacter,Gemella,Vogesella,Abiotrophia,Akkermansia,Parasutterella,Arthrobacter,Rhodopseudomonas,Aeromonas,Alistipes,Neisseria,Acinetobacter,Rummeliibacillus,Hungatella,Acetatifactor,Allobaculum,Cetobacterium,Lachnospiracea_incertae_sedis,Pelomonas,Helicobacter,Actinomyces,Staphylococcus,Oscillibacter,Microbacterium,Citrobacter,Arcanobacterium,Gordonibacter,Obesumbacterium,Caulobacter,Eubacterium,Plesiomonas,Acetanaerobacterium,Veillonella,Stenotrophomonas,Enterorhabdus,Clostridium_sensu_stricto,Campylobacter,Anaerosalibacter,Blautia,Finegoldia,Buttiauxella,Solibacillus,Peptococcus,Delftia,Escherichia/Shigella,Devosia,Enhydrobacter,Mucispirillum,Negativicoccus,Scardovia,Alloprevotella,Paracoccus,Methyloversatilis,Porphyromonas,Lautropia,Ezakiella,Sphingosinicella,Bifidobacterium,Flavisolibacter,Intestinimonas,Lacibacterium,Phyllobacterium,Dolosigranulum,Pediococcus,Robinsoniella,Bacillus,Intestinibacter,Faecalitalea,Oribacterium,Shinella,Flavonifractor,Shewanella,Deinococcus,Megamonas,Rikenella,Butyricicoccus,Varibaculum,Rhodococcus,Brachybacterium,Psychrobacter,Terrisporobacter,Diaphorobacter,Streptobacillus,Sphaerotilus,Succiniclasticum,Sneathia,Pseudochrobactrum,Vulcaniibacterium,Ramlibacter,Stomatobaculum,Micrococcus,Gemmiger,Limnohabitans,Undibacterium,Tepidimonas,Turicibacter,Propionispira,Barnesiella,Shuttleworthia,Murdochiella,Faecalicoccus,Eisenbergiella,Ornatilinea,Flavobacterium,Sporobacter,Christensenella,Odoribacter,Sphingobacterium,Brevibacterium,Cloacibacillus,Mogibacterium,Morganella,Succinatimonas,Empedobacter,Coprothermobacter,Curvibacter,Catabacter,Parvibacter,Cellvibrio,Hydrogenoanaerobacterium,Gemmatimonas,Bilophila,Cronobacter,Allisonella,Rhizobacter,Sphingopyxis,Massilia,Actinotignum,Pseudoruegeria,Dietzia,Eggerthella,Thauera,Filifactor,Gluconacetobacter,Tepidimicrobium,Nitrospira,Thermomonas,Roseomonas,Eggerthia,Selenomonas,Pseudocitrobacter,Tsukamurella,Granulicatella,Thiothrix,Yaniella,Bosea,Klebsiella,Photobacterium,Acidovorax,Streptococcus,Proteus,Porphyrobacter,Exiguobacterium,Carnobacterium,Brevundimonas,Providencia,Schwartzia,Mobiluncus,Ethanoligenens,Pedobacter,Anaerofilum,Anoxybacillus,Blastococcus,Murimonas,Fretibacterium,Chryseobacterium,Parascardovia,Limnobacter,Anaeroglobus,Victivallis,Methylophaga,Aeromicrobium,Desulfovibrio,Celeribacter,Cellulosilyticum,Paraprevotella,Luteolibacter,Faecalibacterium,Clostridium_XlVa,Sandaracinobacter,Methylophilus,Sphingorhabdus,Kocuria,Achromobacter,Lysinibacillus,Actinobacillus,Mitsuokella,Gluconobacter,Anaerococcus,Bacteroides,Clostridium_IV,Methylobacterium,Prevotella,Phascolarctobacterium,Solobacterium,Sutterella,Fusicatenibacter,Tissierella,Sediminibacterium,Ralstonia,Peptostreptococcaceae_incertae_sedis,Megasphaera,Oxalobacter,Raoultella,Romboutsia,Bradyrhizobium,Mycoplasma,Butyrivibrio,Coprobacter,Cloacibacterium,Butyricimonas,Pyramidobacter,Slackia,Lactonifactor,Peptoniphilus
yControl(Fudan cohort),5.785601479,0,0,0,0.003851932,0.042371249,0,0,0.003851932,0,0,0,0,0.231115905,0.007703863,1.190246909,0.003851932,0,2.380493818,0.362081584,0.007703863,0,0,0,0.050075113,0.042371249,0,0,0.003851932,0.003851932,0,0,0.015407727,0,0.092446362,0.015407727,0,0.007703863,0.003851932,0.33126613,0,0.003851932,0,0,0.007703863,0,0,0,0,0,0.011555795,0,0,0.007703863,0,0,0.077038635,0.050075113,0,0,0.038519317,0,0,0,0,0,5.454335349,0,0.007703863,0.007703863,0,0.003851932,0.015407727,0.165633065,0.007703863,0,0,0.254227495,0,0,0,0.011555795,0,0.007703863,0,21.94445514,0,0.003851932,0.038519317,0.019259659,0.181040792,0,0.104002157,0,0.096298294,0,0,4.899657178,0,0,0.003851932,0,0,0.080890567,0,0,0.778090212,0,0,0,0,0.003851932,0.731867031,0,0,0,0,0,0,0.003851932,0.003851932,0,0,0,0,0.080890567,0,0.458379878,0,0,0,0,0,0,0.127113748,0,0,0,0.416008628,0,0,0.011555795,0,0,0,0,0,0,0.003851932,0,0,0,0,0,0,0,0,0,0,22.79958399,0,0,0.003851932,0.003851932,0,0.096298294,0,0,0,0.007703863,0,0,0,0,0,0,0,0,0.015407727,0,0,0,0,0,0,0,0,0,0,0.323562266,0,0.231115905,0,0,0,0,0,0,0.034667386,0,0,0,0,0,0,0.007703863,0,0,0,0,0.007703863,0,0,0.003851932,0.038519317,0,0,0.184892724,0,0,0,0,0.026963522,0,0,0,0,0,0.003851932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.49058203,0.215708178,0,0,0,0.003851932,0,0,0,0,0,0,4.179345942,0.342821925,0.003851932,0.007703863,0.011555795,0,0.042371249,0.080890567,0,0,0.007703863,0,0,0,0,0.092446362,0,0,0,0.003851932,0,0.019259659,0,0,0,0
yControl(Fudan cohort),0.008151066,0,0,0,0.013585111,0.054340443,0,0,0.065208531,0,0,0,0,0.127700041,0.054340443,1.21722592,0,0.260834126,3.045781823,0.983562016,0,0,0,0,0,0.328759679,0,0,0,0.002717022,0.005434044,0,0,0,0.733595979,0.021736177,0,0.002717022,0.051623421,0.445591632,0,0,0,0,0,0,0,0,0,0.002717022,0,0,0,0,0,0,0.421138432,0.059774487,0,0,0.002717022,0,0,0,0,0,0.051623421,0,0,0.008151066,0,0.005434044,0.100529819,0,0,0,0,0.005434044,0,0.002717022,0,0,0,0,0,4.806412172,0,0.010868089,0.22822986,0.116831952,0.005434044,0,0.019019155,0,0.002717022,0,0,0.258117104,0,0,0.008151066,0.005434044,0,0.013585111,0,0.002717022,2.029615541,0.002717022,0.002717022,0,0,0,52.9819318,0,0,0,0,0,0.008151066,0,0,0,0,0.008151066,0,4.434180139,0,0.002717022,0,0,0,0,0,0,0.247249015,0,0,0,0.410270344,0,0,1.592174976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032604266,0,0,0,0,0,0.013585111,0,0,0,2.401847575,0,0,0,0,0.043472354,0,0,0,0,0.013585111,0,0,0,0,0,0,0,0,0,0.768917267,0,0,0,0,0,0,0,0,0.133134085,0,0,0,0,0,0,0,0,0,0.002717022,0,0.027170221,0,0,0,0.217361771,0,0,0.111397908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002717022,0,0,0.013585111,0,7.93370466,5.686727347,0,0,0,0,0,0,0,0,0,0,5.580763483,0.290721369,0,0.008151066,0.888466241,0,0.010868089,0.260834126,0,0,0,0,0.008151066,0,0.002717022,0.263551148,0,0,0,0,0,0,0.002717022,0,0,0
yControl(Fudan cohort),0.016880893,0,0,0,0.007234669,0.918802904,0,0,0,0,0,0,0,0.718643741,0.004823112,19.41543878,0,0.002411556,1.16719319,0.004823112,0,0,0,0,0,0.014469337,0,0,0,0,0,0.002411556,0.026527118,0,0.043408011,0,0,0.014469337,0,1.159958521,0,0,0,0,0,0,0,0,0,0.004823112,0,0.007234669,0,1.181662527,0,0,3.663153833,0.009646225,0,0,0,0.002411556,0,0,0.002411556,0,0.096462247,0,0,0.028938674,0,0.026527118,0.024115562,0.836809993,0,0,0,0.178455157,0,0,0,0.007234669,0,0.002411556,0,3.617334266,0,0,0.106108472,0,0.021704006,0,0.016880893,0,0,0,0,0.504015241,0,0.002411556,0.007234669,0,0,1.485518605,0,0,2.088407649,0,0,0,0,0,21.88487231,0,0,0,0,0,0.002411556,0,0,0,0,0,0,0.419610775,0,0.002411556,0,0,0,0,0,0,0.007234669,0,0.002411556,0,0.012057781,0,0,0.016880893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504015241,0,0,0,0.028938674,0,0.012057781,0,0,0,0,0,0,0,0,0.014469337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012057781,0,0.002411556,0,0,0,0,0,0,0.002411556,0,0,0,0,0.002411556,0,0,0,0,0,0,0.012057781,0,0,0,0.118166253,0,0,2.33438638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002411556,0,0,0.002411556,0,22.58181204,1.0345576,0,0,0,0,0,0,0,0,0,0,4.791762124,0.200159163,0,0,1.046615381,0,0,0.057877348,0,0,0,0,0.007234669,0,0,7.432416138,0,0,0,0,0,0.012057781,0,0,0,0
yControl(Fudan cohort),0.146312266,0,0.004433705,0,0,0.587465916,0,0,0,0,0,0,0,0.108625773,0,0.097541511,0,0.006650558,3.225520406,1.041920681,0,0,0,0,0,1.622736039,0,0,0,0.002216853,0.002216853,0.002216853,0.006650558,0,25.34970848,0,0,0.002216853,0.004433705,0.78476579,0,0.019951673,0,0,0,0,0,0,0,0.002216853,0,0.004433705,0,0.042120198,0,0,0.465539028,0.037686493,0.006650558,0,0,0,0,0,0,0,0.00886741,0,0,0.019951673,0,0,0.299275089,0.039903345,0,0,0,0.00886741,0,0,0,0.033252788,0,0,0,2.684608393,0,0,0.068722428,0,0.015517968,0,0.024385378,0,0,0,0,0.046553903,0,0,0.028819083,0,0.002216853,0.110842626,0,0,5.16083265,0,0,0,0,0.004433705,1.607218072,0,0,0,0,0,0,0,0,0,0,0,0,52.17362389,0,0,0,0,0,0.002216853,0,0,0.139661708,0,0.00886741,0,0.019951673,0,0,0.006650558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02660223,0,0,0,0.006650558,0,0.011084263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004433705,0,0,0,0.004433705,0,0,0,0,0,0,0,0,0.175131349,0,0,0,0,0,0,0,0,0,0,0,0.004433705,0,0,0,0.121926888,0,0,0.033252788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06207187,0,0,0.002216853,0,1.268039637,1.21705203,0,0,0,0,0,0,0,0.002216853,0,0.002216853,0.47662329,0.157396528,0,0.01773482,0.031035935,0.002216853,0.004433705,0.139661708,0,0,0,0,0,0,0,0.126360593,0,0,0,0,0,0,0,0,0,0.013301115
yControl(Fudan cohort),14.98548454,0,0,0,0.027648495,0,0,0,0,0,0,0,0,0.28570112,0,0.004608083,0,0.027648495,1.66351781,0,0,0,0,0,0,0.317957698,0,0,0,0.013824248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004608083,0,0,0,0,21.90221649,0.004608083,0,0,0,0,0,0,0,0,0.502281001,0,0,0.004608083,0,0.009216165,0,1.66351781,0,0,0,0,0,0,0,0.12441823,0,0.004608083,0,33.70812405,0,0,0.023040413,0,0.059905073,0,0.032256578,0,0,0,0,0.396295102,0,0,0,0,0,0.009216165,0.004608083,0,0.340998111,0,0,0,0,0,2.663471729,0,0,0,0,0,0,0,0,0,0,0,0,10.50642828,0,0,0,0,0,0,0,0,0,0,0.004608083,0,0.023040413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023040413,0.050688908,0.004608083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009216165,0.327173863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009216165,0,0,0,0.009216165,0,0,1.105939818,0,0,0,0,0.119810147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.211787475,0,0,0,0,0,0,0,0,0,0,4.22100364,0.023040413,0,0.01843233,0,0,0,0.138242477,0,0,0.004608083,0,0.290309202,0,0,0.115202064,0,0,0,0,0,0,0,0,0,0
yControl(Fudan cohort),0,0,0.005239992,0,0.005239992,0.03143995,0,0.005239992,0,0,0,0.424439321,0,0.654998952,0.005239992,1.215678055,0,0.005239992,11.40222176,4.045273528,0,0,0,0,0,0.015719975,0,0,0,0,0,0,0,0,0.104799832,0,0,0,0.005239992,2.420876127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015719975,0,0,1.509117585,0.675958918,0,0,0,0,0,0,0,0,2.971075246,0,0.005239992,0,0,0,0,0.146719765,0,0,0,0.319639489,0,0,0,0.010479983,0,0,0,5.48103123,0,0,0.005239992,0,0.613079019,0,0,0,0.015719975,0,0,1.503877594,0,0.073359883,0,0,0,0.020959966,0,0,0.770278768,0,0,0,0,0,0.094319849,0,0,0,0,0,1.839237057,0,0,0,0,0,0,0.141479774,0,0.015719975,0,0,0,0,0,0,0.005239992,0,0,0,0.062879899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.078390275,0,0,0,0,0,0.445399287,0,0,0,0,0,0,0,0,0.434919304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110039824,0,0.073359883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005239992,0,0,0,0.010479983,0,0,0.020959966,0,0,0,0,0.020959966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010479983,0,26.08991826,2.321316286,0,0,0,0,0,0,0,0,0,0,4.784112345,1.938796898,0,18.3766506,2.242716412,0,0,0.13099979,0,0,0,0,0,0,0,0.041919933,0,0,0,0,0,0.220079648,0,0,0,0
yControl(Fudan cohort),0.006074227,0.006074227,0,0,0.121484541,5.053756909,0,0,0,0,0,0,0,0.018222681,0.018222681,0.194375266,0,0.042519589,1.840490798,3.201117658,0,0,0,0,0,1.105509324,0,0,0,0,0,0,0.030371135,0,3.796391909,0.006074227,0,0.042519589,0,4.731822876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771426836,0,0,5.005163093,0.334082488,0,0,0,0,0,0,0.006074227,0,0,0,0,0,0,0,0,0,0,0,0,0.127558768,0,0.054668043,0,0.006074227,0,0,0,2.599769179,0,0,0.030371135,0,0.085039179,0,0.006074227,0,0,0,0.006074227,0.20652372,0,0,1.895158841,0,0,0.042519589,0,0,0.61957116,0,0,0,0,0,0,0.006074227,0,0,0,0,0,0,0,0,0,0,0,31.87754358,0,0.024296908,0,0,0,0,0,0,0.012148454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006074227,0,0,0,0,0,0,0,0,0.006074227,0,0,0,0,0,0,0,0,0,0,0,0.012148454,0,0,0,0,0.018222681,0,0,0.006074227,0,0,0,0,0,0.006074227,0,0,0,0,0,0.012148454,0,0.485938164,0,0,0,0,0,0,0.006074227,0,0,0,0,0,0,0,0.006074227,0,0,0,0.018222681,0,0,0,0.018222681,0,0,7.853975582,0,0,0,0,0.072890725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419121667,0,0,0,0,11.00649942,6.900321934,0,0,0,0,0,0,0,0,0,0,2.14420215,0.109336087,0,0,4.440259977,0.006074227,0.054668043,0.26726599,0,0,0.018222681,0,0.850391788,0,0,1.251290773,0.006074227,0,0,0,0,0.030371135,0,0.030371135,0.006074227,0
yControl(Fudan cohort),0.006339948,0.177518544,0,0,0.019019844,0.012679896,0,0,0,0,0.006339948,0,0,0.082419324,0,0.25359792,0,0,1.965383884,0.088759272,0,0,0,0,0,0,0,0,0,0.006339948,0,0,0,0,0.336017245,0.006339948,0,0,0,0.266277817,0.012679896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025359792,0.19019844,0,0,0,0,0,0,0,0,0.006339948,0,0,0,0,0,0,1.312369239,0,0,0,0.12679896,0,0,0,0,0,0,0,0.399416725,0,0,0.025359792,0,0,0,0,0,0,0,0,0.076079376,0,0,0,0,0,0,0,0,0.202878336,0,0,0,0,0,72.78894313,0,0,0,0,0,0,0,0,0,0,0,0,0.019019844,0,0,0,0,0,0,0,0,0.006339948,0,0,0,0,0,0,0.329677297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076079376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012679896,0.183858492,0.202878336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164838648,0,0,0,0,0.012679896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.382108667,1.997083624,0,0,0,0,0,0,0,0.019019844,0,0,7.043682242,0.101439168,0,0.06339948,9.852279211,0,0,0.101439168,0,0,0.006339948,0,0,0,0,0,0,0,0,0,0,0.03169974,0,0,0,0
yControl(Fudan cohort),0.012272197,0,0,0,0,3.104865926,0,0,0.006136099,0,0,0,0,1.951279377,0.030680493,0.429526907,0,0,1.804013009,0.521568387,0,0,0,0.006136099,0,0,0,0,0,0,0,0,0,0,0.055224888,0,0,0,0,0.435663005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36816592,0,0,0.098177579,1.306989016,0,0,0.024544395,0,0,0,0,0,0.466343499,0,0.030680493,0,0,0,0,0.09204148,0,0,0,1.969687673,0,0,0,0,0,0,0,6.68221145,0,0,0.006136099,0,0.963367491,0,0,0,0,0,0,0.619745966,0,0,0.245443947,0,0,0.220899552,0,0,3.792108977,0,0,0,0,0,0.049088789,0,0,0,0,0,0,0,0,0,0,0,0,0.067497085,0,0.030680493,0,0,0,0,0,0,0.006136099,0,0,0,0.134994171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006136099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380438117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294532736,0,0,0,0,0,0,0,0,0.067497085,0,0,0,0,0,0,0,0,0,0,0,0.006136099,0,0,0,0.454071301,0,0,0.404982512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.467816162,1.509480272,0,0,0,0,0,0,0,0.141130269,0,0,53.23679205,0.085905381,0,0.012272197,3.620298214,0,4.853654047,0.607473768,0,0,0,0,0.030680493,0,0,0.177946861,0,0,0,0,0,0.110449776,0,0,0,0
yControl(Fudan cohort),0,0,0,0,0.186915888,9.28584024,0,0,0,0,0,0,0,0,0,1.093281608,0,0.031740434,7.469582084,2.532181273,0.031740434,0,0,0,0,0.017633574,0,0,0,0,0,0,0,0,11.0315641,0,0,0.003526715,0.003526715,3.27631811,0,0,0,0.024687004,0,0,0,0,0,0.003526715,0,0,0,0.003526715,0,0,37.09046024,0.00705343,0,0,0,0,0,0,0,0,0,0.00705343,0.003526715,0.003526715,0,0,0.010580145,0,0,0,0,0,0,0,0,0,0,0,0,8.22782578,0.003526715,0,0.070534297,0,0.003526715,0,0,0,0.003526715,0,0,0.017633574,0,0,0.00705343,0,0,0.003526715,0,0,0.684182684,0,0,0,0,0,0.232763181,0,0,0,0,0,0,0,0.00705343,0,0,0,0,6.838300123,0,0,0,0,0,0,0,0,0,0,0.003526715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.947980956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003526715,0,0,0,0,0,0,0,0,0,0.151648739,0,0,0,0,0,0,0,0,0,0,0,0.059954153,0,0,0,0.155175454,0,0,3.498501146,0,0,0,0,0.088167872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003526715,0.003526715,0,0,0,0,0,0.017633574,0.236289896,0,0,0.003526715,0,0.003526715,0,0,0,0,0,0,0.074061012,0,0,0,0,0,2.327631811,0,0,0.010580145,0,0.00705343,0,0,0.186915888,0,0,0,0,0,0,0,0,0,0
oControl(Fudan cohort),0.100546302,0.023460804,0.003351543,0,0.003351543,0.301638905,0,0.026812347,0,0,0,0,0,1.749505647,0.016757717,0.737339545,0,0.003351543,4.06877367,0.006703087,0,0,0,0,0.003351543,0.036866977,0,0,0,0,0.003351543,0,0.147467909,0,0,0,0,0,0.063679324,0.351912056,0,0,0,0,0,0,0,0,0,0.01005463,0,0,0,0.261420384,0,0,0.063679324,0.824479673,0,0,0.013406174,0.003351543,0,0,0.006703087,0,15.53105205,0,0,0.006703087,0,0,0.080437041,0.006703087,0.003351543,0,0,0.150819452,0.003351543,0,0,0.093843215,0.013406174,0,0,12.70905252,0,0,0.016757717,0,0.231256494,0,0,0,0,0,0,0.140764822,0,0.006703087,0.167577169,0,0,0.459161444,0.003351543,0,1.994168315,0,0,0,0,0,1.340617354,0,0,0,0,0,0.01005463,0,0,0,0,0,0,0.372021316,0,0.046921607,0,0,0,0,0,0,0.140764822,0,0,0,0.593223179,0,0,0.01005463,0.006703087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016757717,0,3.277809431,0,0,0,0.137413279,0,0.040218521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485973791,0,0,0,0,0,0,0,0,0.01005463,0,0,0.006703087,0,0,0,0,0,0,0,0,0.03016389,0,0,0,0.053624694,0,0,0.120655562,0,0,0,0,0,0,0,0,0,0,0.003351543,0,0,0,0,0,0,0,0,0,0,0,0.040218521,0,0,0.003351543,0,26.70844924,1.337265811,0,0,0,0,0,0,0,0.050273151,0,0.006703087,21.83195361,0.150819452,0,0.013406174,1.360726615,0.003351543,0.006703087,0.432349097,0,0,0,0,0,0,0,0.298287361,0,0,0,0.157522539,0,0.439052184,0,0,0,0.006703087
yControl(Fudan cohort),4.36762226,0,0,0,0.005621135,0.011242271,0,0.016863406,0,0,0,0.556492411,0,0.084317032,0.157391793,1.219786397,0,0,14.26644182,1.157953907,0,0,0,0,0,0,0,0,0,0.005621135,0,0,0.011242271,0,0.050590219,0,0,0,0,0.775716695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224845419,0.370994941,0.005621135,0,0.005621135,0,0,0,0.005621135,3.367060146,0.084317032,0,0,0.022484542,0,0.005621135,0,0.933108488,0,0,0,1.180438449,0,0,0,0,0,0,0,2.119168072,0,0,0.011242271,0,2.265317594,0,0,0,0,0,0,0.994940978,0,2.686902754,0.005621135,0,0,0,0,0,0.741989882,0,0,0,0,0,0.005621135,0,0,0,0,0,0,0,0,0,0,0,0,0.016863406,0,0.252951096,0,0,0,0,0,0,0,0,0,0,0.011242271,0,0,0.1742552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.650927487,0,0,0,0,0,0,0,0,0,0.028105677,0,0,0,0,0.073074761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073074761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016863406,0,0,0,0,0,0,0.472175379,0,0,0,0,0.011242271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005621135,0,45.38504778,0.983698707,0,0,0,0,0,0,0,0,0,0,2.681281619,0.067453626,0,2.321528949,0.056211355,0.005621135,0,0.393479483,0,0,0.005621135,0,0,0,0,0,0,0,0,0,0,0.578976953,0.011242271,0,0,0
yControl(Fudan cohort),3.852818854,0,0,0,0.01155268,0.034658041,0,0.01732902,0.01155268,0,0,0,0,0.594963031,0.01155268,0.739371534,0,0,4.239833641,0.271487985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150184843,0,0,0.00577634,0,0.363909427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577634,0,0,0.190619224,0.063539741,0,0,0,0,0,0,0,0.618068392,0.768253235,0,0,0,0,0.00577634,0.02310536,0.265711645,0,0,0,1.617375231,0,0,0,0.00577634,0,0,0,1.05707024,0,0,0.01732902,0,0.335027726,0,0,0,0,0,0,0.53719963,0,0,0.01155268,0,0,0,0,0,3.373382625,0,0,0,0,0,0.456330869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577634,0,0,0,0,0,0,0,0,0.00577634,0,0,0,0,1.790665434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.744454713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092421442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01155268,0.00577634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00577634,0,0,0,0,0,0,0.057763401,0,0,0,0,0.01155268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01155268,0,61.16566543,3.529343808,0,0,0,0,0,0,0,0,0,0,2.980591497,0,0,7.676756007,0.739371534,0,0,0.311922366,0,0,0,0,0,0,0,0.115526802,0,0,0,0,0,0.069316081,0,0.01155268,0,0
yControl(Fudan cohort),0,0,0,0,1.074472027,0.123502532,0,0,0,0,0,0,0,0.154378165,0.061751266,0.277880697,0,0.067926392,2.964060763,2.544152155,0.024700506,0,0,0,0,0,0,0.006175127,0,0.012350253,0,0.01852538,0.006175127,0,0.006175127,0.006175127,0,0.030875633,0.012350253,0.617512659,0,0,0,0,0,0,0,0,0,0,0,0,0.012350253,0.03705076,0,0,13.93726071,0.01852538,0,0,0,0,0,0,0.030875633,0,0.697789305,0,0,0.296406076,0,0.049401013,0,0.012350253,0,0,0,0.092626899,0,0,0,0,0,0,0,0.858342596,0,0,0.277880697,0,0.098802025,0,0.024700506,0,0.01852538,0,0.043225886,0.092626899,0,0,0.01852538,0,0,0.03705076,0,0,3.353093738,0.006175127,0,0,0,0,2.11806842,0,0,0,0,0.012350253,0,0,0.006175127,0,0,0,0.006175127,5.217981969,0.006175127,0,0,0.006175127,0,0,0,0,0.351982216,0,0.012350253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024700506,0,31.64134865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006175127,0,0,0,0.01852538,0,0,0,0,0,0,0,0,0,0,0.030875633,0.006175127,0,0,0,0,0,0,0,0.734840064,0,0,0,0,0,0,0,0,0,0,0,0.500185254,0,0,0,0.006175127,0,0,16.10473015,0,0,0,0,0.654563419,0,0,0,0,0,0,0,0,0.006175127,0,0,0,0,0,0,0.006175127,0.006175127,0.024700506,0,0,0,0,3.927380511,2.760281586,0,0,0,0,0,0,0,0,0,0,1.685809559,0.061751266,0.006175127,0,0.172903545,0,0.024700506,0.438433988,0,0,0.061751266,0,0.006175127,0,0,5.285908361,0,0,0,0,0,0.01852538,0,0,0.01852538,0
