item,value,type
MicrobiotaLoads_ori,-0.20131491430866078,MicrobiotaLoadsFoldChange_ori
taxa906,6.117591773807064,TaxaFoldChange
taxa189330,5.728184628627314,TaxaFoldChange
taxa29465,3.5165191310180006,TaxaFoldChange
taxa848,1.7291686506590729,TaxaFoldChange
taxa61170,0.4312495972233972,TaxaFoldChange
taxa577310,7.846809852033974,TaxaFoldChange
taxa816,3.0843852414396373,TaxaFoldChange
taxa574697,3.627852779638424,TaxaFoldChange
taxa102106,7.115544814139426,TaxaFoldChange
taxa547,-3.6780140280747347,TaxaFoldChange
taxa40544,7.632418796749057,TaxaFoldChange
taxa33042,8.267614024119421,TaxaFoldChange
taxa32207,8.067202445896203,TaxaFoldChange
taxa1678,-1.0605319625405496,TaxaFoldChange
taxa292632,-5.562748893629024,TaxaFoldChange
taxa447020,7.969773016418426,TaxaFoldChange
taxa713,6.147209351613256,TaxaFoldChange
taxa1350,-3.239685243869741,TaxaFoldChange
taxa459786,1.6510333832337931,TaxaFoldChange
taxa1357,-0.6370170497147818,TaxaFoldChange
taxa84111,2.3918780813020852,TaxaFoldChange
taxa1578,9.853067339499091,TaxaFoldChange
taxa1485,8.277725767053592,TaxaFoldChange
taxa724,9.570380708468381,TaxaFoldChange
taxa117563,-1.8205335443229664,TaxaFoldChange
taxa846,-0.949442004867457,TaxaFoldChange
taxa1263,9.36100261207081,TaxaFoldChange
taxa644652,6.694635245906749,TaxaFoldChange
taxa397864,-3.1620194387667304,TaxaFoldChange
taxa375288,-3.3193170786197834,TaxaFoldChange
taxa35832,4.465659733132711,TaxaFoldChange
taxa577309,-9.833363714068426,TaxaFoldChange
taxa1730,-4.039004028362836,TaxaFoldChange
taxa135858,-3.052008647340574,TaxaFoldChange
taxa946234,-0.8574531287609037,TaxaFoldChange
taxa239934,5.928567430993745,TaxaFoldChange
taxa207244,-6.767939913542255,TaxaFoldChange
taxa100883,-1.2586403921966003,TaxaFoldChange
taxa239759,3.7886151332514277,TaxaFoldChange
